epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,364.897,0.82003,0.68557,0.88334,0.6297,0.59995,0.65117,0.36723,1.68453,1.47614,1.37965,0.0005075,0.0005075,0.0005075
182,366.96,0.82794,0.72974,0.89897,0.6297,0.59995,0.65117,0.36723,1.68453,1.47614,1.37965,0.000503375,0.000503375,0.000503375
183,368.946,0.85877,0.72611,0.8957,0.6297,0.59995,0.65117,0.36723,1.68453,1.47614,1.37965,0.00049925,0.00049925,0.00049925
184,370.98,0.76833,0.67887,0.84349,0.63264,0.58238,0.65175,0.36372,1.67444,1.47102,1.36424,0.000495125,0.000495125,0.000495125
185,373.031,0.78805,0.70613,0.94007,0.63264,0.58238,0.65175,0.36372,1.67444,1.47102,1.36424,0.000491,0.000491,0.000491
186,375.063,0.68237,0.67214,0.88853,0.63264,0.58238,0.65175,0.36372,1.67444,1.47102,1.36424,0.000486875,0.000486875,0.000486875
187,377.124,0.82412,0.70372,0.88028,0.63264,0.58238,0.65175,0.36372,1.67444,1.47102,1.36424,0.00048275,0.00048275,0.00048275
188,379.129,0.80758,0.71408,0.91665,0.63029,0.59297,0.65499,0.36498,1.71227,1.43345,1.36998,0.000478625,0.000478625,0.000478625
189,381.128,0.75685,0.6558,0.87839,0.63029,0.59297,0.65499,0.36498,1.71227,1.43345,1.36998,0.0004745,0.0004745,0.0004745
190,383.198,0.90266,0.71976,0.88154,0.63029,0.59297,0.65499,0.36498,1.71227,1.43345,1.36998,0.000470375,0.000470375,0.000470375
191,385.13,0.87735,0.69648,0.92788,0.63029,0.59297,0.65499,0.36498,1.71227,1.43345,1.36998,0.00046625,0.00046625,0.00046625
192,387.047,0.75935,0.74211,0.90085,0.67199,0.61855,0.67691,0.35866,1.70438,1.43081,1.35976,0.000462125,0.000462125,0.000462125
193,389.015,0.81527,0.78757,0.89517,0.67199,0.61855,0.67691,0.35866,1.70438,1.43081,1.35976,0.000458,0.000458,0.000458
194,390.93,0.81446,0.68343,0.8743,0.67199,0.61855,0.67691,0.35866,1.70438,1.43081,1.35976,0.000453875,0.000453875,0.000453875
195,392.991,0.79786,0.70134,0.86522,0.67199,0.61855,0.67691,0.35866,1.70438,1.43081,1.35976,0.00044975,0.00044975,0.00044975
196,395.013,0.8763,0.72151,0.88938,0.59952,0.60119,0.65778,0.36051,1.65889,1.42652,1.35484,0.000445625,0.000445625,0.000445625
197,396.947,0.88869,0.7237,0.92873,0.59952,0.60119,0.65778,0.36051,1.65889,1.42652,1.35484,0.0004415,0.0004415,0.0004415
198,398.879,0.71764,0.6642,0.8903,0.59952,0.60119,0.65778,0.36051,1.65889,1.42652,1.35484,0.000437375,0.000437375,0.000437375
199,400.875,0.94759,0.79661,0.94699,0.59952,0.60119,0.65778,0.36051,1.65889,1.42652,1.35484,0.00043325,0.00043325,0.00043325
200,402.813,0.78818,0.69851,0.91705,0.62864,0.59565,0.67058,0.35894,1.7031,1.42732,1.38492,0.000429125,0.000429125,0.000429125
201,404.869,0.86871,0.74595,0.901,0.62864,0.59565,0.67058,0.35894,1.7031,1.42732,1.38492,0.000425,0.000425,0.000425
202,406.865,0.80732,0.75981,0.90158,0.62864,0.59565,0.67058,0.35894,1.7031,1.42732,1.38492,0.000420875,0.000420875,0.000420875
203,408.864,0.80372,0.72711,0.90362,0.62864,0.59565,0.67058,0.35894,1.7031,1.42732,1.38492,0.00041675,0.00041675,0.00041675
204,410.945,0.94643,0.8653,0.89712,0.67428,0.63739,0.69148,0.36212,1.76581,1.4365,1.40639,0.000412625,0.000412625,0.000412625
205,412.946,0.8121,0.67591,0.87967,0.67428,0.63739,0.69148,0.36212,1.76581,1.4365,1.40639,0.0004085,0.0004085,0.0004085
206,415.067,0.78562,0.67175,0.89435,0.67428,0.63739,0.69148,0.36212,1.76581,1.4365,1.40639,0.000404375,0.000404375,0.000404375
207,417.569,0.76855,0.68056,0.89988,0.67428,0.63739,0.69148,0.36212,1.76581,1.4365,1.40639,0.00040025,0.00040025,0.00040025
208,419.817,0.78424,0.67501,0.90215,0.65318,0.63706,0.67707,0.36174,1.763,1.40302,1.36171,0.000396125,0.000396125,0.000396125
209,421.999,0.88445,0.70486,0.92513,0.65318,0.63706,0.67707,0.36174,1.763,1.40302,1.36171,0.000392,0.000392,0.000392
210,424.068,0.80196,0.68039,0.91428,0.65318,0.63706,0.67707,0.36174,1.763,1.40302,1.36171,0.000387875,0.000387875,0.000387875
211,426.019,0.76363,0.66407,0.88837,0.65318,0.63706,0.67707,0.36174,1.763,1.40302,1.36171,0.00038375,0.00038375,0.00038375
212,428.004,0.79728,0.68131,0.89986,0.64443,0.65119,0.67214,0.36621,1.73385,1.3926,1.33744,0.000379625,0.000379625,0.000379625
213,429.903,0.68523,0.62348,0.90438,0.64443,0.65119,0.67214,0.36621,1.73385,1.3926,1.33744,0.0003755,0.0003755,0.0003755
214,431.951,0.85943,0.79132,0.89611,0.64443,0.65119,0.67214,0.36621,1.73385,1.3926,1.33744,0.000371375,0.000371375,0.000371375
215,433.931,0.73456,0.66148,0.87274,0.64443,0.65119,0.67214,0.36621,1.73385,1.3926,1.33744,0.00036725,0.00036725,0.00036725
216,435.952,0.7172,0.63646,0.8843,0.65554,0.63275,0.66445,0.37761,1.66987,1.34918,1.3189,0.000363125,0.000363125,0.000363125
217,437.868,0.67874,0.61991,0.85582,0.65554,0.63275,0.66445,0.37761,1.66987,1.34918,1.3189,0.000359,0.000359,0.000359
218,439.864,0.85804,0.6914,0.8809,0.65554,0.63275,0.66445,0.37761,1.66987,1.34918,1.3189,0.000354875,0.000354875,0.000354875
219,441.802,0.69133,0.64933,0.88664,0.65554,0.63275,0.66445,0.37761,1.66987,1.34918,1.3189,0.00035075,0.00035075,0.00035075
220,443.736,0.70835,0.65634,0.85903,0.66156,0.62614,0.65532,0.37002,1.63937,1.30775,1.30177,0.000346625,0.000346625,0.000346625
221,445.697,0.72137,0.6193,0.87921,0.66156,0.62614,0.65532,0.37002,1.63937,1.30775,1.30177,0.0003425,0.0003425,0.0003425
222,447.62,0.75037,0.62549,0.8812,0.66156,0.62614,0.65532,0.37002,1.63937,1.30775,1.30177,0.000338375,0.000338375,0.000338375
223,449.63,0.75899,0.65908,0.8648,0.66156,0.62614,0.65532,0.37002,1.63937,1.30775,1.30177,0.00033425,0.00033425,0.00033425
224,451.603,0.66278,0.61785,0.88256,0.68167,0.6241,0.65832,0.35583,1.65499,1.30298,1.29008,0.000330125,0.000330125,0.000330125
225,453.62,0.88946,0.71707,0.9261,0.68167,0.6241,0.65832,0.35583,1.65499,1.30298,1.29008,0.000326,0.000326,0.000326
226,455.602,0.78433,0.68447,0.88975,0.68167,0.6241,0.65832,0.35583,1.65499,1.30298,1.29008,0.000321875,0.000321875,0.000321875
227,457.537,0.76917,0.65913,0.9065,0.68167,0.6241,0.65832,0.35583,1.65499,1.30298,1.29008,0.00031775,0.00031775,0.00031775
228,459.604,0.84717,0.71149,0.8706,0.67611,0.62551,0.65541,0.35026,1.71284,1.3203,1.29166,0.000313625,0.000313625,0.000313625
229,461.57,0.70908,0.62905,0.84991,0.67611,0.62551,0.65541,0.35026,1.71284,1.3203,1.29166,0.0003095,0.0003095,0.0003095
230,463.503,0.73145,0.66002,0.89425,0.67611,0.62551,0.65541,0.35026,1.71284,1.3203,1.29166,0.000305375,0.000305375,0.000305375
231,465.598,0.77654,0.63081,0.87564,0.67611,0.62551,0.65541,0.35026,1.71284,1.3203,1.29166,0.00030125,0.00030125,0.00030125
232,467.614,0.63833,0.62838,0.84703,0.65315,0.6122,0.63426,0.34357,1.7149,1.31582,1.28957,0.000297125,0.000297125,0.000297125
233,469.635,0.74257,0.62363,0.85566,0.65315,0.6122,0.63426,0.34357,1.7149,1.31582,1.28957,0.000293,0.000293,0.000293
234,471.57,0.80237,0.72207,0.94404,0.65315,0.6122,0.63426,0.34357,1.7149,1.31582,1.28957,0.000288875,0.000288875,0.000288875
235,473.536,0.71804,0.69721,0.90572,0.65315,0.6122,0.63426,0.34357,1.7149,1.31582,1.28957,0.00028475,0.00028475,0.00028475
236,475.614,0.7256,0.6456,0.86432,0.62256,0.60119,0.63614,0.34073,1.69891,1.32088,1.29912,0.000280625,0.000280625,0.000280625
237,477.537,0.744,0.78822,0.91387,0.62256,0.60119,0.63614,0.34073,1.69891,1.32088,1.29912,0.0002765,0.0002765,0.0002765
238,479.584,0.68621,0.63082,0.88634,0.62256,0.60119,0.63614,0.34073,1.69891,1.32088,1.29912,0.000272375,0.000272375,0.000272375
239,481.636,0.76537,0.77152,0.86164,0.62256,0.60119,0.63614,0.34073,1.69891,1.32088,1.29912,0.00026825,0.00026825,0.00026825
240,483.698,0.71458,0.61853,0.86358,0.63278,0.62536,0.64676,0.36038,1.64084,1.30172,1.28902,0.000264125,0.000264125,0.000264125
241,485.72,0.70078,0.63002,0.86806,0.63278,0.62536,0.64676,0.36038,1.64084,1.30172,1.28902,0.00026,0.00026,0.00026
242,487.654,0.70987,0.62237,0.88456,0.63278,0.62536,0.64676,0.36038,1.64084,1.30172,1.28902,0.000255875,0.000255875,0.000255875
243,489.655,0.70567,0.61488,0.84191,0.63278,0.62536,0.64676,0.36038,1.64084,1.30172,1.28902,0.00025175,0.00025175,0.00025175
244,491.606,0.67148,0.63131,0.89504,0.59242,0.62088,0.64617,0.36039,1.61344,1.34639,1.27442,0.000247625,0.000247625,0.000247625
245,493.637,0.87391,0.68957,0.84945,0.59242,0.62088,0.64617,0.36039,1.61344,1.34639,1.27442,0.0002435,0.0002435,0.0002435
246,495.587,0.72225,0.61577,0.88115,0.59242,0.62088,0.64617,0.36039,1.61344,1.34639,1.27442,0.000239375,0.000239375,0.000239375
247,497.537,0.65296,0.62627,0.87177,0.59242,0.62088,0.64617,0.36039,1.61344,1.34639,1.27442,0.00023525,0.00023525,0.00023525
248,499.535,0.69265,0.61348,0.86688,0.59144,0.61667,0.64835,0.36431,1.59731,1.337,1.26419,0.000231125,0.000231125,0.000231125
249,501.521,0.80847,0.65754,0.89871,0.59144,0.61667,0.64835,0.36431,1.59731,1.337,1.26419,0.000227,0.000227,0.000227
250,503.422,0.76353,0.67791,0.89844,0.59144,0.61667,0.64835,0.36431,1.59731,1.337,1.26419,0.000222875,0.000222875,0.000222875
251,505.321,0.76818,0.76395,0.91481,0.59144,0.61667,0.64835,0.36431,1.59731,1.337,1.26419,0.00021875,0.00021875,0.00021875
252,507.304,0.66414,0.5987,0.8677,0.62049,0.65119,0.65134,0.37075,1.58517,1.32985,1.24206,0.000214625,0.000214625,0.000214625
253,509.255,0.64293,0.59149,0.84436,0.62049,0.65119,0.65134,0.37075,1.58517,1.32985,1.24206,0.0002105,0.0002105,0.0002105
254,511.203,0.70466,0.64206,0.88088,0.62049,0.65119,0.65134,0.37075,1.58517,1.32985,1.24206,0.000206375,0.000206375,0.000206375
255,513.139,0.71014,0.64225,0.85802,0.62049,0.65119,0.65134,0.37075,1.58517,1.32985,1.24206,0.00020225,0.00020225,0.00020225
256,515.172,0.79537,0.6575,0.85909,0.61665,0.65119,0.64983,0.36417,1.60017,1.3271,1.23046,0.000198125,0.000198125,0.000198125
257,517.138,0.67682,0.57537,0.84059,0.61665,0.65119,0.64983,0.36417,1.60017,1.3271,1.23046,0.000194,0.000194,0.000194
258,519.105,0.65433,0.63689,0.85399,0.61665,0.65119,0.64983,0.36417,1.60017,1.3271,1.23046,0.000189875,0.000189875,0.000189875
259,521.054,0.66487,0.61762,0.87632,0.61665,0.65119,0.64983,0.36417,1.60017,1.3271,1.23046,0.00018575,0.00018575,0.00018575
260,523.038,0.67827,0.61043,0.85749,0.61901,0.65119,0.6471,0.36022,1.59843,1.32914,1.2209,0.000181625,0.000181625,0.000181625
261,524.922,0.73599,0.71616,0.90761,0.61901,0.65119,0.6471,0.36022,1.59843,1.32914,1.2209,0.0001775,0.0001775,0.0001775
262,526.854,0.75938,0.64271,0.89474,0.61901,0.65119,0.6471,0.36022,1.59843,1.32914,1.2209,0.000173375,0.000173375,0.000173375
263,528.735,0.83179,0.82842,0.89334,0.61901,0.65119,0.6471,0.36022,1.59843,1.32914,1.2209,0.00016925,0.00016925,0.00016925
264,530.656,0.69897,0.59856,0.86891,0.63975,0.64445,0.64821,0.36241,1.56551,1.30427,1.20364,0.000165125,0.000165125,0.000165125
265,532.554,0.68495,0.63951,0.85976,0.63975,0.64445,0.64821,0.36241,1.56551,1.30427,1.20364,0.000161,0.000161,0.000161
266,534.505,0.67124,0.61487,0.86473,0.63975,0.64445,0.64821,0.36241,1.56551,1.30427,1.20364,0.000156875,0.000156875,0.000156875
267,536.454,0.71733,0.62258,0.87414,0.63975,0.64445,0.64821,0.36241,1.56551,1.30427,1.20364,0.00015275,0.00015275,0.00015275
268,538.454,0.70781,0.59388,0.86457,0.65702,0.63452,0.64977,0.37174,1.5514,1.31101,1.20254,0.000148625,0.000148625,0.000148625
269,540.422,0.67206,0.62163,0.866,0.65702,0.63452,0.64977,0.37174,1.5514,1.31101,1.20254,0.0001445,0.0001445,0.0001445
270,542.44,0.67151,0.59319,0.87325,0.65702,0.63452,0.64977,0.37174,1.5514,1.31101,1.20254,0.000140375,0.000140375,0.000140375
271,544.421,0.68275,0.6145,0.87854,0.65702,0.63452,0.64977,0.37174,1.5514,1.31101,1.20254,0.00013625,0.00013625,0.00013625
272,546.49,0.78838,0.68219,0.86265,0.64564,0.62869,0.64664,0.36643,1.56587,1.33872,1.22186,0.000132125,0.000132125,0.000132125
273,548.536,0.75792,0.65265,0.87122,0.64564,0.62869,0.64664,0.36643,1.56587,1.33872,1.22186,0.000128,0.000128,0.000128
274,550.602,0.75325,0.66263,0.8459,0.64564,0.62869,0.64664,0.36643,1.56587,1.33872,1.22186,0.000123875,0.000123875,0.000123875
275,552.588,0.6549,0.61587,0.83787,0.64564,0.62869,0.64664,0.36643,1.56587,1.33872,1.22186,0.00011975,0.00011975,0.00011975
276,554.638,0.76974,0.64565,0.90625,0.64606,0.62998,0.64546,0.36992,1.58004,1.34717,1.23645,0.000115625,0.000115625,0.000115625
277,556.683,0.70574,0.64315,0.85953,0.64606,0.62998,0.64546,0.36992,1.58004,1.34717,1.23645,0.0001115,0.0001115,0.0001115
278,558.737,0.82836,0.67919,0.84119,0.64606,0.62998,0.64546,0.36992,1.58004,1.34717,1.23645,0.000107375,0.000107375,0.000107375
279,560.79,0.72239,0.64136,0.8799,0.64606,0.62998,0.64546,0.36992,1.58004,1.34717,1.23645,0.00010325,0.00010325,0.00010325
280,562.789,0.64583,0.63569,0.85234,0.63836,0.65119,0.64455,0.36888,1.58243,1.34171,1.23877,9.9125e-05,9.9125e-05,9.9125e-05
281,564.755,0.69139,0.63048,0.87632,0.63836,0.65119,0.64455,0.36888,1.58243,1.34171,1.23877,9.5e-05,9.5e-05,9.5e-05
282,566.773,0.65406,0.61461,0.85464,0.63836,0.65119,0.64455,0.36888,1.58243,1.34171,1.23877,9.0875e-05,9.0875e-05,9.0875e-05
283,568.75,0.61935,0.59371,0.87847,0.63836,0.65119,0.64455,0.36888,1.58243,1.34171,1.23877,8.675e-05,8.675e-05,8.675e-05
284,570.787,0.74709,0.64086,0.87062,0.64864,0.65119,0.64447,0.3622,1.60438,1.33628,1.24622,8.2625e-05,8.2625e-05,8.2625e-05
285,572.822,0.7159,0.62579,0.87252,0.64864,0.65119,0.64447,0.3622,1.60438,1.33628,1.24622,7.85e-05,7.85e-05,7.85e-05
286,574.823,0.72183,0.67868,0.87378,0.64864,0.65119,0.64447,0.3622,1.60438,1.33628,1.24622,7.4375e-05,7.4375e-05,7.4375e-05
287,576.84,0.71359,0.65488,0.89392,0.64864,0.65119,0.64447,0.3622,1.60438,1.33628,1.24622,7.025e-05,7.025e-05,7.025e-05
288,578.889,0.6163,0.6154,0.85292,0.65459,0.65119,0.64552,0.35638,1.63645,1.33372,1.25467,6.6125e-05,6.6125e-05,6.6125e-05
289,580.856,0.64844,0.61725,0.88629,0.65459,0.65119,0.64552,0.35638,1.63645,1.33372,1.25467,6.2e-05,6.2e-05,6.2e-05
290,582.824,0.71867,0.63199,0.89766,0.65459,0.65119,0.64552,0.35638,1.63645,1.33372,1.25467,5.7875e-05,5.7875e-05,5.7875e-05
291,584.854,0.61823,0.61265,0.8418,0.65459,0.65119,0.64552,0.35638,1.63645,1.33372,1.25467,5.375e-05,5.375e-05,5.375e-05
292,586.871,0.71088,0.66928,0.87282,0.66583,0.65119,0.65851,0.36621,1.63168,1.30993,1.24665,4.9625e-05,4.9625e-05,4.9625e-05
293,588.805,0.56412,0.61377,0.84082,0.66583,0.65119,0.65851,0.36621,1.63168,1.30993,1.24665,4.55e-05,4.55e-05,4.55e-05
294,590.689,0.70238,0.73287,0.84735,0.66583,0.65119,0.65851,0.36621,1.63168,1.30993,1.24665,4.1375e-05,4.1375e-05,4.1375e-05
295,592.59,0.6852,0.68265,0.83873,0.66583,0.65119,0.65851,0.36621,1.63168,1.30993,1.24665,3.725e-05,3.725e-05,3.725e-05
296,594.507,0.76173,0.73097,0.84894,0.65494,0.65119,0.66079,0.36664,1.6286,1.27998,1.24473,3.3125e-05,3.3125e-05,3.3125e-05
297,596.404,0.68104,0.65134,0.84496,0.65494,0.65119,0.66079,0.36664,1.6286,1.27998,1.24473,2.9e-05,2.9e-05,2.9e-05
298,598.306,0.64531,0.67072,0.85011,0.65494,0.65119,0.66079,0.36664,1.6286,1.27998,1.24473,2.4875e-05,2.4875e-05,2.4875e-05
299,600.191,0.67127,0.65655,0.84108,0.65494,0.65119,0.66079,0.36664,1.6286,1.27998,1.24473,2.075e-05,2.075e-05,2.075e-05
300,602.14,0.68004,0.70669,0.85755,0.62559,0.65935,0.66176,0.36663,1.60602,1.26081,1.24142,1.6625e-05,1.6625e-05,1.6625e-05
